Index,Image_ID,Breed,Chest_Girth_cm,Back_Length_cm,Withers_Height_cm,Recommended_Size,Fit_Ratio,Sizing_Verdict,3D_Mesh_OBJ_Path,VTON_Image_PNG_Path
534,labrador_labrador_dog_show_bing_00067,Labrador Retriever,113.8,49.7,72.9,XL,1.149,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00067_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00067_vton_XL.png
535,labrador_labrador_dog_show_bing_00068,Labrador Retriever,106.3,41.4,63.6,XL,1.074,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00068_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00068_vton_XL.png
536,labrador_labrador_dog_show_bing_00069,Labrador Retriever,110.5,43.4,78.8,XL,1.116,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00069_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00069_vton_XL.png
537,labrador_labrador_dog_show_bing_00070,Labrador Retriever,101.9,47.1,66.2,XL,1.029,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00070_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00070_vton_XL.png
538,labrador_labrador_dog_show_bing_00071,Labrador Retriever,101.0,134.7,66.6,XL,1.02,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00071_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00071_vton_XL.png
539,labrador_labrador_dog_show_bing_00072,Labrador Retriever,85.5,53.0,71.4,L,0.994,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00072_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00072_vton_L.png
540,labrador_labrador_dog_show_bing_00073,Labrador Retriever,79.0,61.8,72.1,M,1.053,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00073_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00073_vton_M.png
541,labrador_labrador_dog_show_bing_00074,Labrador Retriever,94.2,37.0,78.7,XL,0.952,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00074_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00074_vton_XL.png
542,labrador_labrador_dog_show_bing_00075,Labrador Retriever,100.3,59.8,65.4,XL,1.013,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00075_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00075_vton_XL.png
543,labrador_labrador_dog_show_bing_00076,Labrador Retriever,104.4,149.2,96.1,XL,1.055,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00076_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00076_vton_XL.png
544,labrador_labrador_dog_show_bing_00077,Labrador Retriever,89.9,44.2,77.3,L,1.045,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00077_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00077_vton_L.png
545,labrador_labrador_dog_show_bing_00078,Labrador Retriever,104.8,107.7,65.9,XL,1.059,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_dog_show_bing_00078_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_dog_show_bing_00078_vton_XL.png
546,labrador_labrador_retriever_standing_side_profile_bing_00000,Labrador Retriever,135.5,49.1,66.2,XL,1.369,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00000_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00000_vton_XL.png
547,labrador_labrador_retriever_standing_side_profile_bing_00001,Labrador Retriever,99.1,53.1,76.8,XL,1.001,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00001_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00001_vton_XL.png
548,labrador_labrador_retriever_standing_side_profile_bing_00002,Labrador Retriever,107.3,46.2,83.4,XL,1.084,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00002_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00002_vton_XL.png
549,labrador_labrador_retriever_standing_side_profile_bing_00003,Labrador Retriever,92.4,47.5,68.6,L,1.074,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00003_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00003_vton_L.png
550,labrador_labrador_retriever_standing_side_profile_bing_00004,Labrador Retriever,98.8,47.1,67.8,XL,0.998,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00004_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00004_vton_XL.png
551,labrador_labrador_retriever_standing_side_profile_bing_00005,Labrador Retriever,90.2,55.6,68.5,L,1.049,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00005_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00005_vton_L.png
552,labrador_labrador_retriever_standing_side_profile_bing_00006,Labrador Retriever,88.6,62.9,84.4,L,1.03,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00006_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00006_vton_L.png
553,labrador_labrador_retriever_standing_side_profile_bing_00007,Labrador Retriever,109.1,44.2,68.5,XL,1.102,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00007_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00007_vton_XL.png
554,labrador_labrador_retriever_standing_side_profile_bing_00008,Labrador Retriever,100.8,41.6,66.6,XL,1.018,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00008_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00008_vton_XL.png
555,labrador_labrador_retriever_standing_side_profile_bing_00009,Labrador Retriever,137.8,51.5,66.7,XL,1.392,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00009_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00009_vton_XL.png
556,labrador_labrador_retriever_standing_side_profile_bing_00010,Labrador Retriever,166.3,58.7,76.7,XL,1.68,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00010_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00010_vton_XL.png
557,labrador_labrador_retriever_standing_side_profile_bing_00011,Labrador Retriever,89.6,56.0,78.9,L,1.042,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00011_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00011_vton_L.png
558,labrador_labrador_retriever_standing_side_profile_bing_00012,Labrador Retriever,108.7,42.2,88.7,XL,1.098,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00012_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00012_vton_XL.png
559,labrador_labrador_retriever_standing_side_profile_bing_00013,Labrador Retriever,89.4,64.0,86.4,L,1.04,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00013_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00013_vton_L.png
560,labrador_labrador_retriever_standing_side_profile_bing_00014,Labrador Retriever,95.4,58.2,75.5,XL,0.964,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00014_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00014_vton_XL.png
561,labrador_labrador_retriever_standing_side_profile_bing_00015,Labrador Retriever,93.5,59.2,83.5,XL,0.944,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00015_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00015_vton_XL.png
562,labrador_labrador_retriever_standing_side_profile_bing_00016,Labrador Retriever,91.6,43.0,62.5,L,1.065,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00016_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00016_vton_L.png
563,labrador_labrador_retriever_standing_side_profile_bing_00017,Labrador Retriever,92.4,52.8,71.8,L,1.074,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00017_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00017_vton_L.png
564,labrador_labrador_retriever_standing_side_profile_bing_00018,Labrador Retriever,115.6,54.7,77.4,XL,1.168,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00018_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00018_vton_XL.png
565,labrador_labrador_retriever_standing_side_profile_bing_00019,Labrador Retriever,116.2,53.5,73.7,XL,1.174,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00019_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00019_vton_XL.png
566,labrador_labrador_retriever_standing_side_profile_bing_00020,Labrador Retriever,91.5,57.5,75.8,L,1.064,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00020_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00020_vton_L.png
567,labrador_labrador_retriever_standing_side_profile_bing_00021,Labrador Retriever,98.8,46.6,70.3,XL,0.998,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00021_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00021_vton_XL.png
568,labrador_labrador_retriever_standing_side_profile_bing_00022,Labrador Retriever,102.6,88.5,73.0,XL,1.036,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00022_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00022_vton_XL.png
569,labrador_labrador_retriever_standing_side_profile_bing_00023,Labrador Retriever,106.1,21.0,67.6,XL,1.072,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00023_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00023_vton_XL.png
570,labrador_labrador_retriever_standing_side_profile_bing_00024,Labrador Retriever,86.3,55.0,73.7,L,1.003,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00024_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00024_vton_L.png
571,labrador_labrador_retriever_standing_side_profile_bing_00025,Labrador Retriever,94.8,55.8,85.8,XL,0.958,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00025_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00025_vton_XL.png
572,labrador_labrador_retriever_standing_side_profile_bing_00026,Labrador Retriever,94.1,9.1,58.2,XL,0.951,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00026_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00026_vton_XL.png
573,labrador_labrador_retriever_standing_side_profile_bing_00027,Labrador Retriever,103.2,38.8,80.5,XL,1.042,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00027_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00027_vton_XL.png
574,labrador_labrador_retriever_standing_side_profile_bing_00028,Labrador Retriever,92.4,57.3,76.8,L,1.074,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00028_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00028_vton_L.png
575,labrador_labrador_retriever_standing_side_profile_bing_00029,Labrador Retriever,102.8,35.6,52.4,XL,1.038,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00029_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00029_vton_XL.png
576,labrador_labrador_retriever_standing_side_profile_bing_00030,Labrador Retriever,80.6,110.4,75.5,L,0.937,Loose,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00030_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00030_vton_L.png
577,labrador_labrador_retriever_standing_side_profile_bing_00031,Labrador Retriever,109.7,43.9,78.4,XL,1.108,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00031_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00031_vton_XL.png
578,labrador_labrador_retriever_standing_side_profile_bing_00032,Labrador Retriever,100.5,48.1,59.1,XL,1.015,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00032_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00032_vton_XL.png
579,labrador_labrador_retriever_standing_side_profile_bing_00033,Labrador Retriever,101.7,50.9,73.3,XL,1.027,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00033_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00033_vton_XL.png
580,labrador_labrador_retriever_standing_side_profile_bing_00034,Labrador Retriever,101.5,60.5,71.9,XL,1.025,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00034_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00034_vton_XL.png
581,labrador_labrador_retriever_standing_side_profile_bing_00035,Labrador Retriever,90.0,54.1,67.6,L,1.047,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00035_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00035_vton_L.png
582,labrador_labrador_retriever_standing_side_profile_bing_00036,Labrador Retriever,87.4,55.3,81.5,L,1.016,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00036_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00036_vton_L.png
583,labrador_labrador_retriever_standing_side_profile_bing_00037,Labrador Retriever,93.9,33.1,65.3,XL,0.948,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00037_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00037_vton_XL.png
584,labrador_labrador_retriever_standing_side_profile_bing_00038,Labrador Retriever,93.9,59.5,76.7,XL,0.948,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00038_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00038_vton_XL.png
585,labrador_labrador_retriever_standing_side_profile_bing_00039,Labrador Retriever,89.4,58.8,69.2,L,1.04,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00039_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00039_vton_L.png
586,labrador_labrador_retriever_standing_side_profile_bing_00040,Labrador Retriever,94.8,62.0,81.0,XL,0.958,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00040_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00040_vton_XL.png
587,labrador_labrador_retriever_standing_side_profile_bing_00041,Labrador Retriever,110.2,53.1,75.2,XL,1.113,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00041_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00041_vton_XL.png
588,labrador_labrador_retriever_standing_side_profile_bing_00042,Labrador Retriever,88.1,63.1,85.6,L,1.024,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00042_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00042_vton_L.png
589,labrador_labrador_retriever_standing_side_profile_bing_00043,Labrador Retriever,101.6,59.2,78.6,XL,1.026,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00043_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00043_vton_XL.png
590,labrador_labrador_retriever_standing_side_profile_bing_00044,Labrador Retriever,83.1,53.9,75.3,L,0.966,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_retriever_standing_side_profile_bing_00044_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_retriever_standing_side_profile_bing_00044_vton_L.png
